brand_slug,part_number,title,url,availability,category,series,raw
"omron","cj2m-cpu12","CJ2M-CPU12","https://www.obsoautomation.com/product/cj2m-cpu12/","","","","{""snippet"":""XCJ2M-CPU12AvailableOMRON PLC CPU unit[…]OMRONQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"omron","cqm1-da022","CQM1-DA022","https://www.obsoautomation.com/product/cqm1-da022/","","","","{""snippet"":""XCQM1-DA022AvailableOMRON PLC MODULE[…]OMRONQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"omron","c1000h-cpu01-ev1","C1000H-CPU01-EV1","https://www.obsoautomation.com/product/c1000h-cpu01-ev1/","","","","{""snippet"":""XC1000H-CPU01-EV1AvailableOMRON PLC Module/Rack[…]OMRONQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"omron","cj2m-cpu33","CJ2M-CPU33","https://www.obsoautomation.com/product/cj2m-cpu33/","","","","{""snippet"":""XCJ2M-CPU33AvailableOMRON Programmable Logic Controller […]OMRONQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"omron","5069-ia16","5069-IA16","https://www.obsoautomation.com/product/5069-ia16/","","","","{""snippet"":""5069-IA16 Available ALLEN BRADLEY I/O MODULE[…] Get a Quote""}"
"omron","e1043","E1043","https://www.obsoautomation.com/product/e1043/","","","","{""snippet"":""E1043 Available Beijer Electronics HMI[…] Get a Quote""}"
"omron","e1012","E1012","https://www.obsoautomation.com/product/e1012/","","","","{""snippet"":""E1012 Available Beijer Electronics HMI[…] Get a Quote""}"
"omron","e82ev751_4c200","E82EV751_4C200","https://www.obsoautomation.com/product/e82ev751_4c200/","","","","{""snippet"":""E82EV751_4C200 Available LENZE AC DRIVE[…] Get a Quote""}"
"yaskawa","sgmgh-09dca6f-oy","All Products","https://www.obsoautomation.com/product/sgmgh-09dca6f-oy/","","","","{""snippet"":""All Products Per Page 12 24 60 Product Manufacturer View XSGMGH-09DCA6F-OYAvailableYASKAWA SERVO MOTOR[…]YASKAWAQuick QuoteQuick QuoteAvailable to EnquiryRemoveXCACR-IR010101FBAvailableYASKAWA ELECTRIC[…]YASKAWAQuick QuoteQuick QuoteAvailable to EnquiryRemoveXJANCD-MCG01-1AvailableYASKAWA ELECTRIC[…]YASKAWAQuick QuoteQuick QuoteAvailable to EnquiryRemoveXSGMSV-50DDA6HAvailableYASKAWA ELECTRIC[…]YASKAWAQuick QuoteQuick QuoteAvailable to EnquiryRemoveXDR2-02ACAvailableYASKAWA ELECTRIC[…]YASKAWAQuick QuoteQuick QuoteAvailable to EnquiryRemoveXV1000AvailableYASKAWA V1000 Series[…]YASKAWAQuick QuoteQuick QuoteAvailable to EnquiryRemoveXJANCD-SV03AvailableYASKAWA CNC Board […]YASKAWAQuick QuoteQuick QuoteAvailable to EnquiryRemoveXJANCD-MSV01BAvailableYASKAWA PC BOARD[…]YASKAWAQuick QuoteQuick QuoteAvailable to EnquiryRemoveXJANCD-MSV01-2AvailableYASKAWA PC Board[…]YASKAWAQuick QuoteQuick QuoteAvailable to EnquiryRemoveXJANCD NCP011AvailableYASKAWA PC BOARD[…]YASKAWAQuick QuoteQuick QuoteAvailable to EnquiryRemoveXJANCD-NBB02AvailableYASKAWA Printed Circuit Board[…]YASKAWAQuick QuoteQuick QuoteAvailable to EnquiryRemoveXSGDH-02AE-OYAvailableYASKAWA SERVO DRIVE[…]YASKAWAQuick QuoteQuick QuoteAvailable to EnquiryRemove 1 2 3 … 64 →""}"
"yaskawa","cacr-ir010101fb","CACR-IR010101FB","https://www.obsoautomation.com/product/cacr-ir010101fb/","","","","{""snippet"":""XCACR-IR010101FBAvailableYASKAWA ELECTRIC[…]YASKAWAQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"yaskawa","jancd-mcg01-1","JANCD-MCG01-1","https://www.obsoautomation.com/product/jancd-mcg01-1/","","","","{""snippet"":""XJANCD-MCG01-1AvailableYASKAWA ELECTRIC[…]YASKAWAQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"yaskawa","sgmsv-50dda6h","SGMSV-50DDA6H","https://www.obsoautomation.com/product/sgmsv-50dda6h/","","","","{""snippet"":""XSGMSV-50DDA6HAvailableYASKAWA ELECTRIC[…]YASKAWAQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"yaskawa","dr2-02ac","DR2-02AC","https://www.obsoautomation.com/product/dr2-02ac/","","","","{""snippet"":""XDR2-02ACAvailableYASKAWA ELECTRIC[…]YASKAWAQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"yaskawa","v1000","V1000","https://www.obsoautomation.com/product/v1000/","","","","{""snippet"":""XV1000AvailableYASKAWA V1000 Series[…]YASKAWAQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"yaskawa","jancd-sv03","JANCD-SV03","https://www.obsoautomation.com/product/jancd-sv03/","","","","{""snippet"":""XJANCD-SV03AvailableYASKAWA CNC Board […]YASKAWAQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"yaskawa","jancd-msv01b","JANCD-MSV01B","https://www.obsoautomation.com/product/jancd-msv01b/","","","","{""snippet"":""XJANCD-MSV01BAvailableYASKAWA PC BOARD[…]YASKAWAQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"yaskawa","jancd-msv01-2","JANCD-MSV01-2","https://www.obsoautomation.com/product/jancd-msv01-2/","","","","{""snippet"":""XJANCD-MSV01-2AvailableYASKAWA PC Board[…]YASKAWAQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"yaskawa","jancdncp011","JANCD NCP011","https://www.obsoautomation.com/product/jancdncp011/","","","","{""snippet"":""XJANCD NCP011AvailableYASKAWA PC BOARD[…]YASKAWAQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"yaskawa","jancd-nbb02","JANCD-NBB02","https://www.obsoautomation.com/product/jancd-nbb02/","","","","{""snippet"":""XJANCD-NBB02AvailableYASKAWA Printed Circuit Board[…]YASKAWAQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"yaskawa","sgdh-02ae-oy","SGDH-02AE-OY","https://www.obsoautomation.com/product/sgdh-02ae-oy/","","","","{""snippet"":""XSGDH-02AE-OYAvailableYASKAWA SERVO DRIVE[…]YASKAWAQuick QuoteQuick QuoteAvailable to EnquiryRemove""}"
"yaskawa","sh10050030000000001100","SH100/50030/0/0/00/00/00/11/00","https://www.obsoautomation.com/product/sh10050030000000001100/","","","","{""snippet"":""SH100/50030/0/0/00/00/00/11/00 Available SCHNEIDER ELECTRIC SERVO MOTOR[…] Get a Quote""}"
"yaskawa","cj1w-ct021","CJ1W-CT021","https://www.obsoautomation.com/product/cj1w-ct021/","","","","{""snippet"":""CJ1W-CT021 Available OMRON HIGH-SPEED COUNTER[…] Get a Quote""}"
